model,scenario,region,variable,unit,year,value
MESSAGEix-Australia,SSP2-30k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2070,0.436436477060002
MESSAGEix-Australia,SSP2-30k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2080,0.414623033434154
MESSAGEix-Australia,SSP2-30k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2090,0.404440506100593
MESSAGEix-Australia,SSP2-30k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2100,0.401258530609262
MESSAGEix-Australia,SSP2-30k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2020,0.0899855880490133
MESSAGEix-Australia,SSP2-30k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2030,0.0913873766092763
MESSAGEix-Australia,SSP2-30k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2040,0.078928550688313
MESSAGEix-Australia,SSP2-30k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2050,0.0712160836144798
MESSAGEix-Australia,SSP2-30k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2060,0.063735806908269
MESSAGEix-Australia,SSP2-30k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2070,0.0620755269667979
MESSAGEix-Australia,SSP2-30k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2080,0.0603133868295685
MESSAGEix-Australia,SSP2-30k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2090,0.0579858585330169
MESSAGEix-Australia,SSP2-30k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2100,0.0587267829232216
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2020,0.13184199458978
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2030,0.108785847363968
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2040,0.0798530232386705
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2050,0.0653408184058832
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2060,0.0752731557901644
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2070,0.0684847108692289
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2080,0.0733451208605348
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2090,0.0689827517942369
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2100,0.0773307505717306
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2020,0.629352744813227
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2030,0.376281736041182
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2040,0.286082533577352
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2050,0.29703109892535
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2060,0.328078808098476
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2070,0.295120891478049
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2080,0.324490869792005
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2090,0.295401936890545
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2100,0.29862742941318
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2020,0.805423386740379
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2030,0.634709044022992
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2040,0.459558693456236
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2050,0.467939529588739
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2060,0.453423909088041
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2070,0.433943301081846
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2080,0.450372215341383
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2090,0.408244943460908
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2100,0.426875353462217
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2020,1.64740506160429
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2030,0.928387503150384
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2040,0.768849452095757
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2050,0.777707181245991
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2060,0.754344706045173
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2070,0.72723116210111
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2080,0.742205426946809
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2090,0.683888372755655
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2100,0.70162084848883
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2020,0.111883835557186
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2030,0.0676396598875283
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2040,0.0403425877526809
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2050,0.0509284594994122
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2060,0.0531515813578001
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2070,0.0510794772446995
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2080,0.0524157592738234
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2090,0.0491694693269309
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2100,0.060894599166815
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2020,0.363222383358625
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2030,0.141825192854385
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2040,0.180461977946725
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2050,0.200598086848887
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2060,0.196276098143959
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2070,0.190701667934047
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2080,0.193994843050482
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2090,0.182693260651452
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2100,0.188779843796311
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2020,0.502067504380818
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2030,0.384877068843402
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2040,0.360503459686587
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2050,0.369282643598803
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2060,0.340599356917926
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2070,0.330088394084772
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2080,0.307414319710619
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2090,0.288878255889657
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2100,0.309106970269524
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2020,0.0899855880490133
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2030,0.0559310954166885
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2040,0.0335038506786056
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2050,0.0533236625613489
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2060,0.0558351044200314
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2070,0.0486610373709012
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2080,0.0520373012992929
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2090,0.0471587008678152
MESSAGEix-Australia,SSP2-20k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2100,0.0505248804543052
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2020,0.13184199458978
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2030,0.0660496336737733
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2040,0.0377270597031142
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2050,0.0403266812159675
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2060,0.0414372254579102
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2070,0.0401987807040479
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2080,0.0404794279870314
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2090,0.0364395472460759
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2100,0.0507571452759908
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2020,0.629352744813227
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2030,0.320339374534286
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2040,0.176852430950194
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2050,0.185937250175565
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2060,0.1988318827223
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2070,0.187067596818015
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2080,0.178796509012612
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2090,0.157639078947537
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2100,0.15502822166318
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2020,0.805423386740379
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2030,0.484552930716423
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2040,0.319524792096797
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2050,0.257984162578647
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2060,0.249072604900174
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2070,0.252394822981296
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2080,0.239545896485754
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2090,0.263262350425654
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2100,0.229362606110088
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2020,1.64740506160429
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2030,0.770804559823185
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2040,0.466446198969658
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2050,0.413385898843471
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2060,0.40087245902032
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2070,0.400839209052863
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2080,0.395213236082626
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2090,0.376583440969609
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Road transport,EJ/yr,2100,0.348762329998163
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2020,0.111883835557186
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2030,0.0604541328652024
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2040,0.0348408717693393
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2050,0.0297569989944988
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2060,0.028593377396028
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2070,0.029151006098359
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2080,0.0281794441537163
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2090,0.0275578385520373
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2100,0.0325770936593056
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2020,0.363222383358625
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2030,0.163218813578966
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2040,0.114258935913419
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2050,0.0990102084594892
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2060,0.100718427080451
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2070,0.0972857317915319
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2080,0.0928888244124765
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2090,0.0891979440853159
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Air transport,EJ/yr,2100,0.109601616833985
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2020,0.502067504380818
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2030,0.314925079707919
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2040,0.192901257799458
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2050,0.194056072374554
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2060,0.192347469798016
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2070,0.188803200945487
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2080,0.184066431576508
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2090,0.166824676289496
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2100,0.179161345604262
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2020,0.0899855880490133
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2030,0.0626466364298787
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2040,0.0349952421176913
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2050,0.0270874196284357
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2060,0.0276606490876731
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2070,0.0294319131958351
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2080,0.0293035762954001
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2090,0.0293987703315382
MESSAGEix-Australia,SSP2-10k-4Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2100,0.0390928616370625
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2020,0.13184199458978
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2030,0.0938438035486096
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2040,0.0817371659737368
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2050,0.0665497789250376
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2060,0.0656259893407302
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2070,0.0648940702243219
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2080,0.0617218779697222
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2090,0.0598072517000516
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2100,0.0639279121460367
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2020,0.629352744813227
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2030,0.502015871174375
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2040,0.549708453149818
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2050,0.57108023858144
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2060,0.587456097059976
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2070,0.565483149874574
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2080,0.546968896245182
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2090,0.537359354148362
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2100,0.550704057008033
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2020,0.805423386740379
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2030,0.706556325234567
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2040,0.654939655483105
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2050,0.654372896551488
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2060,0.630300799095876
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2070,0.627853017057903
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2080,0.622061279873425
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2090,0.590665112482149
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2100,0.59877327981702
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Road transport,EJ/yr,2020,1.64740506160429
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Road transport,EJ/yr,2030,1.38725848073745
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Road transport,EJ/yr,2040,1.43663033446332
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Road transport,EJ/yr,2050,1.50441441353326
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Road transport,EJ/yr,2060,1.46514491691723
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Road transport,EJ/yr,2070,1.45297090657052
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Road transport,EJ/yr,2080,1.43198114190305
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Road transport,EJ/yr,2090,1.38565560429368
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Road transport,EJ/yr,2100,1.3955609832551
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2020,0.111883835557186
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2030,0.121416580755528
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2040,0.0924729104280777
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2050,0.0931358955314205
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2060,0.0919478309720918
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2070,0.0887503534730687
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2080,0.0876401880207872
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2090,0.0834117007456188
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2100,0.0859061068362162
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Air transport,EJ/yr,2020,0.363222383358625
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Air transport,EJ/yr,2030,0.24763518081519
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Air transport,EJ/yr,2040,0.206144118706434
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Air transport,EJ/yr,2050,0.198898231301721
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Air transport,EJ/yr,2060,0.194861285138548
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Air transport,EJ/yr,2070,0.188753472773064
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Air transport,EJ/yr,2080,0.186323972730056
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Air transport,EJ/yr,2090,0.178365749779459
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Air transport,EJ/yr,2100,0.183430171670739
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2020,0.502067504380818
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2030,0.470567346779402
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2040,0.457886031277681
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2050,0.473145533803452
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2060,0.455097269307441
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2070,0.455016553209752
