model,scenario,region,variable,unit,year,value,MOD.SCEN
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2060,0.6775685728442729,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2070,0.6828593944325724,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2080,0.6591154480630815,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2090,0.6293160358937313,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2100,0.6306912212420596,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2030,0.7671210622833493,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2040,0.8464091648861496,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2050,0.530598397396034,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2060,0.6868363767268487,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2070,0.6868533504780269,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2080,0.6679990898569864,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2090,0.6384824479366417,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2100,0.6612421986438265,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2030,0.7910662565054282,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2040,0.7750732663066757,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2050,0.7027865217912029,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2060,0.6855933624850621,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2070,0.6967737946204171,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2080,0.6587681460102316,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2090,0.6378497527799,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2100,0.6385023238500643,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2030,0.8174092226345501,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2040,0.9593058485082696,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2050,0.873196503314138,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2060,0.8276336670674233,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2070,0.815368592023498,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2080,0.7582019261929189,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2090,0.7394911681071246,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2100,0.7457542178164918,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2030,1.5000000000000007,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2040,0.6206807668343034,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2050,0.6214776695394482,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2060,0.3568153245204166,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2070,0.6342902934534889,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2080,0.6987309558459416,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2090,0.6132852233624874,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2100,0.752352266674246,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2030,0.4859677861141498,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2040,0.323767323470619,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2050,0.38088043559611245,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2060,0.48308138988186694,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2070,0.5286126157213282,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2080,0.536202561568951,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2090,0.4979001171117154,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2100,0.5009488061789752,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2030,0.585217293355126,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2040,0.5166975885790251,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2050,0.5215798614511661,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2060,0.448401018014915,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2070,0.4747907168141979,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2080,0.48670379342282866,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2090,0.45495628674969796,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2100,0.4422789258766779,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2030,0.7116292154986453,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2040,0.42688527809615284,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2050,0.5647303893042193,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2060,0.5442995862123974,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2070,0.5361629609370794,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2080,0.5477236997716811,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2090,0.5011460175014946,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2100,0.4913068554484382,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2030,0.6214844357642186,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2040,0.49205359504612267,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2050,0.5005105850831257,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2060,0.48610449989470805,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2070,0.48268975634237504,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2080,0.4866389125629389,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2090,0.4539821442051325,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2100,0.4431198124338621,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2030,0.8502439961877786,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2040,0.15779471356387625,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2050,0.3106616005533302,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2060,0.48183406196771233,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2070,0.4825714427853152,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2080,0.4747141379682376,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2090,0.45894365969668466,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2100,0.4684663871672238,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2030,0.6930533540738093,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2040,0.2623944219021965,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2050,0.47652604798014564,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2060,0.4772634968735376,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2070,0.46933898594228235,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2080,0.4705278461073831,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2090,0.446186914104201,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2100,0.4379005472925327,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2030,0.7391502953278176,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2040,0.6679810249151154,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2050,0.6984142727876553,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2060,0.6394515321670696,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2070,0.5898030962520696,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2080,0.6223136214244503,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2090,0.5446080704141717,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial thermal,EJ/yr,2100,0.5398110245414812,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2030,0.944921006230621,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2040,0.5891043979525805,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2050,0.38141053198919045,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2060,0.49095942176903107,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2070,0.5649538565951533,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2080,0.37105116838431795,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2090,0.4996340277621488,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-20k-6Gt,AUS,Useful Energy|Residential-commercial specific,EJ/yr,2100,0.5240423574791128,MESSAGEix-Australia_SSP2-20k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2030,0.5059833681040968,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2040,0.31036871231006824,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2050,0.3335848686090262,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2060,0.29351454713500535,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2070,0.3178298624312744,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2080,0.3035933681664706,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2090,0.27841866566191154,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry feedstock,EJ/yr,2100,0.42249616864448297,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2030,0.5386920792120071,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2040,0.3120986823758997,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2050,0.32418668765482117,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2060,0.27601528762978894,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2070,0.30280382672736667,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2080,0.2830326554866077,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2090,0.26054663027868585,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry thermal,EJ/yr,2100,0.25835705187445096,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2030,0.6043971215951308,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2040,0.37305248492092424,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2050,0.3437611711314072,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2060,0.3302456079820124,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2070,0.33064793809177795,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2080,0.31612270203136167,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2090,0.32333063700590736,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Industry_specific,EJ/yr,2100,0.3125140841069757,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2030,0.5092856058395743,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2040,0.2960750491885285,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2050,0.2847447700859501,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2060,0.2750671149316888,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2070,0.2713413579969457,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2080,0.25903261504018543,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2090,0.24847918251078113,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Road transport,EJ/yr,2100,0.23001063474994685,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2030,0.5712014462529288,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2040,0.3145801405534352,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2050,0.2753149104527806,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2060,0.2925154271743447,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2070,0.29352562475548083,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2080,0.2831788148924858,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2090,0.2707981583944415,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Rail transport and shipping,EJ/yr,2100,0.5060950158467766,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-10k-6Gt
MESSAGEix-Australia,SSP2-10k-6Gt,AUS,Useful Energy|Air transport,EJ/yr,2030,0.4658047707069549,MESSAGEix-Australia_SSP2-10k-6Gt
